latitude,longitude,ph,moisture,nitrogen,cec
-2239499.999999999,15950750.0,75.0,346.0,54.0,330.0
-2239499.999999999,16050750.0,68.0,310.0,77.0,228.0
-2239499.999999999,16150750.0,62.0,326.0,68.0,126.0
-2239499.999999999,16250750.0,66.0,335.0,61.0,156.0
-2239499.999999999,16350750.0,68.0,344.0,77.0,182.0
-2239499.999999999,16450750.0,64.0,360.0,78.0,159.0
-2339499.999999999,-7649250.0,84.0,272.0,94.0,172.0
-2339499.999999999,-7549250.0,81.0,325.0,173.0,191.0
-2339499.999999999,-7449250.0,82.0,313.0,130.0,132.0
-2339499.999999999,-7349250.0,73.0,324.0,185.0,153.0
-2339499.999999999,-7249250.0,71.0,336.0,215.0,195.0
-2339499.999999999,-7149250.0,62.0,348.0,289.0,168.0
-2339499.999999999,-7049250.0,59.0,385.0,261.0,210.0
-2339499.999999999,-6949250.0,70.0,337.0,156.0,168.0
-2339499.999999999,-6849250.0,69.0,345.0,178.0,194.0
-2339499.999999999,-6749250.0,68.0,368.0,141.0,215.0
-2339499.999999999,-6649250.0,64.0,325.0,208.0,183.0
-2339499.999999999,-6549250.0,59.0,330.0,221.0,180.0
-2339499.999999999,-6449250.0,64.0,353.0,173.0,129.0
-2339499.999999999,-6349250.0,55.0,385.0,211.0,123.0
-2339499.999999999,-6249250.0,56.0,345.0,237.0,111.0
-2339499.999999999,-6149250.0,53.0,365.0,203.0,118.0
-2339499.999999999,-6049250.0,55.0,347.0,198.0,119.0
-2339499.999999999,-5949250.0,54.0,346.0,200.0,104.0
-2339499.999999999,-5849250.0,56.0,342.0,165.0,128.0
-2339499.999999999,-5749250.0,56.0,346.0,204.0,107.0
-2339499.999999999,-5649250.0,56.0,347.0,203.0,100.0
-2339499.999999999,-5549250.0,55.0,380.0,171.0,94.0
-2339499.999999999,-5449250.0,56.0,393.0,178.0,112.0
-2339499.999999999,-5349250.0,54.0,389.0,229.0,125.0
-2339499.999999999,-5249250.0,52.0,397.0,261.0,140.0
-2339499.999999999,-5149250.0,52.0,377.0,210.0,157.0
-2339499.999999999,-5049250.0,52.0,393.0,263.0,162.0
-2339499.999999999,-4949250.0,52.0,392.0,233.0,162.0
-2339499.999999999,-4849250.0,53.0,399.0,209.0,148.0
-2339499.999999999,-4749250.0,54.0,415.0,268.0,155.0
-2339499.999999999,1650750.0,87.0,296.0,106.0,111.0
-2339499.999999999,1750750.0,82.0,300.0,66.0,137.0
-2339499.999999999,1850750.0,74.0,327.0,67.0,158.0
-2339499.999999999,1950750.0,73.0,317.0,66.0,91.0
-2339499.999999999,2050750.0,75.0,274.0,66.0,111.0
-2339499.999999999,2150750.0,74.0,283.0,67.0,105.0
-2339499.999999999,2250750.0,72.0,263.0,79.0,95.0
-2339499.999999999,2350750.0,72.0,285.0,51.0,103.0
-2339499.999999999,2450750.0,68.0,269.0,61.0,79.0
-2339499.999999999,2550750.0,72.0,322.0,79.0,73.0
-2339499.999999999,2650750.0,72.0,374.0,107.0,126.0
-2339499.999999999,2750750.0,83.0,341.0,64.0,112.0
-2339499.999999999,2850750.0,74.0,361.0,108.0,223.0
-2339499.999999999,2950750.0,66.0,238.0,64.0,121.0
-2339499.999999999,3050750.0,68.0,244.0,84.0,151.0
-2339499.999999999,3150750.0,69.0,249.0,103.0,178.0
-2339499.999999999,3250750.0,65.0,340.0,115.0,197.0
-2339499.999999999,3350750.0,66.0,357.0,114.0,226.0
-2339499.999999999,3450750.0,66.0,337.0,106.0,222.0
-2339499.999999999,3550750.0,66.0,272.0,112.0,173.0
-2339499.999999999,3650750.0,65.0,249.0,119.0,124.0
-2339499.999999999,3750750.0,64.0,307.0,114.0,119.0
-2339499.999999999,4750750.0,63.0,298.0,117.0,165.0
-2339499.999999999,4850750.0,64.0,322.0,141.0,179.0
-2339499.999999999,4950750.0,62.0,367.0,234.0,162.0
-2339499.999999999,5050750.0,55.0,371.0,195.0,143.0
-2339499.999999999,5150750.0,52.0,396.0,271.0,198.0
-2339499.999999999,13150750.0,75.0,335.0,67.0,207.0
-2339499.999999999,13250750.0,77.0,342.0,46.0,240.0
-2339499.999999999,13350750.0,81.0,310.0,37.0,258.0
-2339499.999999999,13450750.0,75.0,322.0,47.0,264.0
-2339499.999999999,13550750.0,72.0,311.0,45.0,287.0
-2339499.999999999,13650750.0,77.0,331.0,37.0,267.0
-2339499.999999999,13750750.0,77.0,319.0,38.0,285.0
-2339499.999999999,13850750.0,76.0,337.0,37.0,281.0
-2339499.999999999,13950750.0,78.0,317.0,41.0,276.0
-2339499.999999999,14050750.0,78.0,313.0,47.0,284.0
-2339499.999999999,14150750.0,77.0,319.0,38.0,287.0
-2339499.999999999,14250750.0,74.0,337.0,42.0,302.0
-2339499.999999999,14350750.0,73.0,322.0,39.0,270.0
-2339499.999999999,14450750.0,77.0,339.0,36.0,286.0
-2339499.999999999,14550750.0,77.0,351.0,40.0,301.0
-2339499.999999999,14650750.0,76.0,359.0,30.0,298.0
-2339499.999999999,14750750.0,74.0,323.0,45.0,298.0
-2339499.999999999,14850750.0,74.0,333.0,47.0,297.0
-2339499.999999999,14950750.0,73.0,363.0,33.0,279.0
-2339499.999999999,15050750.0,68.0,346.0,46.0,298.0
-2339499.999999999,15150750.0,75.0,352.0,36.0,325.0
-2339499.999999999,15250750.0,77.0,382.0,33.0,330.0
-2339499.999999999,15350750.0,75.0,370.0,39.0,371.0
-2339499.999999999,15450750.0,77.0,384.0,44.0,383.0
-2339499.999999999,15550750.0,69.0,343.0,66.0,366.0
-2339499.999999999,15650750.0,70.0,364.0,94.0,362.0
-2339499.999999999,15750750.0,80.0,346.0,61.0,374.0
-2339499.999999999,15850750.0,82.0,385.0,50.0,434.0
-2339499.999999999,15950750.0,82.0,370.0,65.0,454.0
-2339499.999999999,16050750.0,66.0,302.0,51.0,229.0
-2339499.999999999,16150750.0,62.0,298.0,67.0,154.0
-2339499.999999999,16250750.0,64.0,333.0,58.0,218.0
-2339499.999999999,16350750.0,64.0,331.0,85.0,203.0
-2339499.999999999,16450750.0,64.0,340.0,155.0,179.0
-2439499.999999999,-7649250.0,82.0,273.0,164.0,197.0
-2439499.999999999,-7549250.0,80.0,298.0,202.0,161.0
-2439499.999999999,-7449250.0,80.0,316.0,182.0,157.0
-2439499.999999999,-7349250.0,73.0,340.0,250.0,170.0
-2439499.999999999,-7249250.0,70.0,328.0,172.0,226.0
-2439499.999999999,-7149250.0,63.0,364.0,367.0,231.0
-2439499.999999999,-7049250.0,60.0,380.0,140.0,176.0
-2439499.999999999,-6949250.0,69.0,357.0,139.0,177.0
-2439499.999999999,-6849250.0,67.0,339.0,165.0,186.0
-2439499.999999999,-6749250.0,63.0,323.0,190.0,186.0
-2439499.999999999,-6649250.0,65.0,344.0,194.0,217.0
-2439499.999999999,-6549250.0,59.0,329.0,256.0,211.0
-2439499.999999999,-6449250.0,59.0,388.0,197.0,206.0
-2439499.999999999,-6349250.0,58.0,353.0,232.0,128.0
-2439499.999999999,-6249250.0,52.0,349.0,278.0,143.0
-2439499.999999999,-6149250.0,55.0,375.0,229.0,129.0
-2439499.999999999,-6049250.0,54.0,340.0,223.0,128.0
-2439499.999999999,-5949250.0,53.0,338.0,198.0,130.0
-2439499.999999999,-5849250.0,57.0,377.0,246.0,117.0
-2439499.999999999,-5749250.0,56.0,363.0,201.0,109.0
-2439499.999999999,-5649250.0,56.0,362.0,187.0,121.0
-2439499.999999999,-5549250.0,55.0,367.0,221.0,117.0
-2439499.999999999,-5449250.0,55.0,391.0,198.0,108.0
-2439499.999999999,-5349250.0,53.0,379.0,189.0,110.0
-2439499.999999999,-5249250.0,49.0,379.0,294.0,141.0
-2439499.999999999,-5149250.0,51.0,386.0,296.0,163.0
-2439499.999999999,-5049250.0,50.0,383.0,216.0,191.0
-2439499.999999999,-4949250.0,51.0,396.0,251.0,168.0
-2439499.999999999,-4849250.0,54.0,414.0,231.0,162.0
-2439499.999999999,-4749250.0,58.0,367.0,355.0,277.0
-2439499.999999999,1650750.0,88.0,237.0,91.0,126.0
-2439499.999999999,1750750.0,86.0,294.0,50.0,116.0
-2439499.999999999,1850750.0,80.0,314.0,60.0,123.0
-2439499.999999999,1950750.0,76.0,314.0,62.0,136.0
-2439499.999999999,2050750.0,75.0,316.0,68.0,155.0
-2439499.999999999,2150750.0,77.0,282.0,65.0,111.0
-2439499.999999999,2250750.0,73.0,273.0,62.0,111.0
-2439499.999999999,2350750.0,76.0,278.0,76.0,102.0
-2439499.999999999,2450750.0,75.0,291.0,75.0,85.0
-2439499.999999999,2550750.0,80.0,374.0,74.0,81.0
-2439499.999999999,2650750.0,76.0,368.0,83.0,75.0
-2439499.999999999,2750750.0,72.0,290.0,115.0,63.0
-2439499.999999999,2850750.0,68.0,268.0,99.0,90.0
-2439499.999999999,2950750.0,68.0,227.0,98.0,148.0
-2439499.999999999,3050750.0,69.0,249.0,70.0,113.0
-2439499.999999999,3150750.0,69.0,296.0,89.0,166.0
-2439499.999999999,3250750.0,71.0,376.0,79.0,187.0
-2439499.999999999,3350750.0,68.0,413.0,112.0,237.0
-2439499.999999999,3450750.0,67.0,329.0,109.0,198.0
-2439499.999999999,3550750.0,67.0,300.0,120.0,193.0
-2439499.999999999,3650750.0,66.0,240.0,108.0,157.0
-2439499.999999999,3750750.0,65.0,226.0,140.0,131.0
-2439499.999999999,4650750.0,66.0,275.0,109.0,158.0
-2439499.999999999,4750750.0,67.0,308.0,111.0,162.0
-2439499.999999999,4850750.0,66.0,297.0,113.0,119.0
-2439499.999999999,4950750.0,65.0,324.0,168.0,158.0
-2439499.999999999,5050750.0,44.0,382.0,340.0,209.0
-2439499.999999999,13050750.0,77.0,339.0,61.0,244.0
-2439499.999999999,13150750.0,73.0,335.0,91.0,238.0
-2439499.999999999,13250750.0,71.0,357.0,74.0,269.0
-2439499.999999999,13350750.0,70.0,321.0,56.0,302.0
-2439499.999999999,13450750.0,75.0,344.0,60.0,305.0
-2439499.999999999,13550750.0,72.0,325.0,47.0,271.0
-2439499.999999999,13650750.0,80.0,328.0,36.0,268.0
-2439499.999999999,13750750.0,75.0,318.0,40.0,264.0
-2439499.999999999,13850750.0,76.0,279.0,39.0,264.0
-2439499.999999999,13950750.0,78.0,294.0,41.0,238.0
-2439499.999999999,14050750.0,78.0,303.0,41.0,273.0
-2439499.999999999,14150750.0,80.0,341.0,40.0,341.0
-2439499.999999999,14250750.0,73.0,317.0,45.0,269.0
-2439499.999999999,14350750.0,78.0,305.0,42.0,299.0
-2439499.999999999,14450750.0,77.0,381.0,47.0,390.0
-2439499.999999999,14550750.0,74.0,332.0,36.0,284.0
-2439499.999999999,14650750.0,77.0,338.0,33.0,308.0
-2439499.999999999,14750750.0,75.0,364.0,40.0,346.0
-2439499.999999999,14850750.0,73.0,349.0,37.0,327.0
-2439499.999999999,14950750.0,76.0,367.0,45.0,351.0
-2439499.999999999,15050750.0,77.0,356.0,38.0,335.0
-2439499.999999999,15150750.0,76.0,384.0,40.0,360.0
-2439499.999999999,15250750.0,72.0,374.0,36.0,348.0
-2439499.999999999,15350750.0,78.0,366.0,50.0,350.0
-2439499.999999999,15450750.0,77.0,360.0,38.0,320.0
-2439499.999999999,15550750.0,67.0,325.0,36.0,302.0
-2439499.999999999,15650750.0,73.0,327.0,41.0,322.0
-2439499.999999999,15750750.0,69.0,284.0,41.0,220.0
-2439499.999999999,15850750.0,81.0,314.0,43.0,341.0
-2439499.999999999,15950750.0,82.0,371.0,54.0,365.0
-2439499.999999999,16050750.0,75.0,317.0,57.0,309.0
-2439499.999999999,16150750.0,57.0,317.0,39.0,208.0
-2439499.999999999,16250750.0,70.0,313.0,58.0,211.0
-2439499.999999999,16350750.0,77.0,363.0,97.0,362.0
-2439499.999999999,16450750.0,68.0,316.0,103.0,198.0
-2439499.999999999,16550750.0,58.0,351.0,134.0,153.0
-2539499.999999999,-7649250.0,83.0,274.0,150.0,180.0
-2539499.999999999,-7549250.0,82.0,288.0,161.0,183.0
-2539499.999999999,-7449250.0,79.0,313.0,172.0,181.0
-2539499.999999999,-7349250.0,72.0,333.0,191.0,160.0
-2539499.999999999,-7249250.0,71.0,343.0,223.0,150.0
-2539499.999999999,-7149250.0,55.0,414.0,328.0,236.0
-2539499.999999999,-7049250.0,59.0,367.0,219.0,166.0
-2539499.999999999,-6949250.0,66.0,325.0,155.0,167.0
-2539499.999999999,-6849250.0,69.0,350.0,135.0,223.0
-2539499.999999999,-6749250.0,63.0,345.0,224.0,221.0
-2539499.999999999,-6649250.0,66.0,332.0,167.0,181.0
-2539499.999999999,-6549250.0,60.0,340.0,251.0,219.0
-2539499.999999999,-6449250.0,59.0,386.0,217.0,199.0
-2539499.999999999,-6349250.0,56.0,362.0,209.0,171.0
-2539499.999999999,-6249250.0,52.0,359.0,270.0,207.0
-2539499.999999999,-6149250.0,53.0,373.0,238.0,133.0
-2539499.999999999,-6049250.0,54.0,370.0,225.0,133.0
-2539499.999999999,-5949250.0,56.0,346.0,256.0,152.0
-2539499.999999999,-5849250.0,57.0,356.0,245.0,153.0
-2539499.999999999,-5649250.0,56.0,371.0,234.0,148.0
-2539499.999999999,-5549250.0,54.0,359.0,230.0,141.0
-2539499.999999999,-5449250.0,54.0,399.0,235.0,123.0
-2539499.999999999,-5349250.0,54.0,377.0,235.0,119.0
-2539499.999999999,-5249250.0,48.0,390.0,416.0,172.0
-2539499.999999999,-5149250.0,50.0,381.0,271.0,171.0
-2539499.999999999,-5049250.0,50.0,404.0,282.0,155.0
-2539499.999999999,-4849250.0,58.0,380.0,274.0,191.0
-2539499.999999999,1750750.0,84.0,293.0,105.0,132.0
-2539499.999999999,1850750.0,77.0,319.0,65.0,89.0
-2539499.999999999,1950750.0,77.0,329.0,72.0,169.0
-2539499.999999999,2050750.0,77.0,298.0,64.0,142.0
-2539499.999999999,2150750.0,76.0,299.0,62.0,137.0
-2539499.999999999,2250750.0,77.0,303.0,85.0,133.0
-2539499.999999999,2350750.0,73.0,270.0,79.0,100.0
-2539499.999999999,2450750.0,69.0,285.0,82.0,93.0
-2539499.999999999,2550750.0,70.0,326.0,68.0,76.0
-2539499.999999999,2650750.0,69.0,301.0,82.0,72.0
-2539499.999999999,2750750.0,61.0,281.0,106.0,63.0
-2539499.999999999,2850750.0,66.0,267.0,81.0,125.0
-2539499.999999999,2950750.0,65.0,287.0,108.0,136.0
-2539499.999999999,3050750.0,66.0,255.0,88.0,153.0
-2539499.999999999,3150750.0,66.0,263.0,85.0,122.0
-2539499.999999999,3250750.0,71.0,332.0,130.0,207.0
-2539499.999999999,3350750.0,67.0,397.0,124.0,279.0
-2539499.999999999,3450750.0,73.0,354.0,88.0,211.0
-2539499.999999999,3550750.0,68.0,311.0,121.0,194.0
-2539499.999999999,3650750.0,65.0,257.0,137.0,168.0
-2539499.999999999,3750750.0,64.0,312.0,139.0,139.0
-2539499.999999999,4650750.0,65.0,335.0,170.0,192.0
-2539499.999999999,4750750.0,71.0,298.0,121.0,142.0
-2539499.999999999,4850750.0,65.0,313.0,105.0,142.0
-2539499.999999999,4950750.0,62.0,358.0,202.0,150.0
-2539499.999999999,5050750.0,51.0,395.0,273.0,194.0
-2539499.999999999,12950750.0,79.0,338.0,61.0,240.0
-2539499.999999999,13050750.0,77.0,340.0,47.0,279.0
-2539499.999999999,13150750.0,79.0,347.0,64.0,245.0
-2539499.999999999,13250750.0,80.0,331.0,51.0,221.0
-2539499.999999999,13350750.0,73.0,321.0,65.0,246.0
-2539499.999999999,13450750.0,71.0,320.0,76.0,263.0
-2539499.999999999,13550750.0,79.0,363.0,70.0,314.0
-2539499.999999999,13650750.0,80.0,334.0,42.0,284.0
-2539499.999999999,13750750.0,81.0,319.0,47.0,246.0
-2539499.999999999,13850750.0,77.0,308.0,38.0,280.0
-2539499.999999999,13950750.0,77.0,314.0,38.0,242.0
-2539499.999999999,14050750.0,77.0,330.0,38.0,281.0
-2539499.999999999,14150750.0,78.0,334.0,41.0,288.0
-2539499.999999999,14250750.0,75.0,332.0,41.0,287.0
-2539499.999999999,14350750.0,75.0,348.0,39.0,307.0
-2539499.999999999,14450750.0,75.0,324.0,37.0,327.0
-2539499.999999999,14550750.0,76.0,358.0,38.0,343.0
-2539499.999999999,14650750.0,76.0,357.0,40.0,350.0
-2539499.999999999,14750750.0,68.0,351.0,61.0,338.0
-2539499.999999999,14850750.0,77.0,372.0,35.0,359.0
-2539499.999999999,14950750.0,76.0,360.0,38.0,315.0
-2539499.999999999,15050750.0,78.0,364.0,40.0,338.0
-2539499.999999999,15150750.0,77.0,384.0,53.0,402.0
-2539499.999999999,15250750.0,79.0,355.0,36.0,335.0
-2539499.999999999,15350750.0,78.0,345.0,35.0,311.0
-2539499.999999999,15450750.0,81.0,324.0,30.0,304.0
-2539499.999999999,15550750.0,74.0,327.0,35.0,293.0
-2539499.999999999,15650750.0,73.0,329.0,31.0,319.0
-2539499.999999999,15750750.0,75.0,339.0,32.0,319.0
-2539499.999999999,15850750.0,64.0,296.0,41.0,255.0
-2539499.999999999,15950750.0,83.0,387.0,59.0,344.0
-2539499.999999999,16050750.0,79.0,307.0,58.0,313.0
-2539499.999999999,16150750.0,59.0,339.0,49.0,228.0
-2539499.999999999,16250750.0,62.0,316.0,69.0,162.0
-2539499.999999999,16350750.0,64.0,290.0,101.0,181.0
-2539499.999999999,16450750.0,63.0,286.0,87.0,221.0
-2539499.999999999,16550750.0,65.0,340.0,174.0,199.0
-2539499.999999999,16650750.0,60.0,345.0,182.0,185.0
-2639499.999999999,-7649250.0,83.0,286.0,473.0,216.0
-2639499.999999999,-7549250.0,84.0,292.0,111.0,181.0
-2639499.999999999,-7449250.0,78.0,345.0,172.0,255.0
-2639499.999999999,-7349250.0,75.0,324.0,173.0,164.0
-2639499.999999999,-7249250.0,72.0,327.0,250.0,160.0
-2639499.999999999,-7149250.0,60.0,371.0,202.0,205.0
-2639499.999999999,-7049250.0,66.0,344.0,190.0,163.0
-2639499.999999999,-6949250.0,67.0,326.0,157.0,193.0
-2639499.999999999,-6849250.0,64.0,333.0,205.0,219.0
-2639499.999999999,-6749250.0,65.0,323.0,197.0,206.0
-2639499.999999999,-6649250.0,61.0,326.0,232.0,212.0
-2639499.999999999,-6549250.0,63.0,361.0,208.0,236.0
-2639499.999999999,-6449250.0,60.0,399.0,236.0,217.0
-2639499.999999999,-6349250.0,56.0,327.0,262.0,167.0
-2639499.999999999,-6249250.0,52.0,344.0,250.0,164.0
-2639499.999999999,-6149250.0,52.0,356.0,236.0,161.0
-2639499.999999999,-6049250.0,55.0,355.0,276.0,163.0
-2639499.999999999,-5949250.0,56.0,365.0,295.0,161.0
-2639499.999999999,-5849250.0,56.0,385.0,293.0,144.0
-2639499.999999999,-5749250.0,55.0,397.0,308.0,155.0
-2639499.999999999,-5649250.0,56.0,400.0,292.0,149.0
-2639499.999999999,-5549250.0,54.0,357.0,264.0,160.0
-2639499.999999999,-5449250.0,54.0,381.0,240.0,136.0
-2639499.999999999,-5349250.0,49.0,379.0,343.0,166.0
-2639499.999999999,-5249250.0,49.0,411.0,460.0,218.0
-2639499.999999999,1750750.0,82.0,268.0,132.0,181.0
-2639499.999999999,1850750.0,81.0,331.0,91.0,153.0
-2639499.999999999,1950750.0,84.0,331.0,70.0,125.0
-2639499.999999999,2050750.0,88.0,319.0,51.0,136.0
-2639499.999999999,2150750.0,87.0,318.0,56.0,113.0
-2639499.999999999,2250750.0,83.0,305.0,75.0,115.0
-2639499.999999999,2350750.0,75.0,300.0,67.0,112.0
-2639499.999999999,2450750.0,73.0,295.0,84.0,112.0
-2639499.999999999,2550750.0,67.0,307.0,92.0,76.0
-2639499.999999999,2650750.0,66.0,298.0,97.0,59.0
-2639499.999999999,2750750.0,62.0,258.0,89.0,71.0
-2639499.999999999,2850750.0,66.0,268.0,89.0,108.0
-2639499.999999999,2950750.0,63.0,247.0,68.0,96.0
-2639499.999999999,3050750.0,64.0,252.0,115.0,143.0
-2639499.999999999,3150750.0,67.0,276.0,116.0,149.0
-2639499.999999999,3250750.0,54.0,380.0,290.0,126.0
-2639499.999999999,3350750.0,69.0,361.0,106.0,255.0
-2639499.999999999,3450750.0,68.0,340.0,112.0,218.0
-2639499.999999999,3550750.0,68.0,344.0,122.0,216.0
-2639499.999999999,3650750.0,67.0,321.0,129.0,190.0
-2639499.999999999,3750750.0,61.0,312.0,116.0,138.0
-2639499.999999999,4650750.0,65.0,313.0,97.0,204.0
-2639499.999999999,4750750.0,69.0,313.0,94.0,179.0
-2639499.999999999,4850750.0,66.0,348.0,118.0,189.0
-2639499.999999999,4950750.0,54.0,389.0,271.0,179.0
-2639499.999999999,12950750.0,81.0,346.0,94.0,255.0
-2639499.999999999,13050750.0,75.0,308.0,65.0,224.0
-2639499.999999999,13150750.0,72.0,350.0,61.0,259.0
-2639499.999999999,13250750.0,76.0,334.0,48.0,239.0
-2639499.999999999,13350750.0,77.0,334.0,49.0,268.0
-2639499.999999999,13450750.0,73.0,336.0,54.0,233.0
-2639499.999999999,13550750.0,76.0,334.0,68.0,277.0
-2639499.999999999,13650750.0,80.0,317.0,46.0,239.0
-2639499.999999999,13750750.0,80.0,318.0,43.0,234.0
-2639499.999999999,13850750.0,80.0,333.0,43.0,235.0
-2639499.999999999,13950750.0,79.0,318.0,32.0,244.0
-2639499.999999999,14050750.0,79.0,327.0,31.0,301.0
-2639499.999999999,14150750.0,77.0,325.0,42.0,338.0
-2639499.999999999,14250750.0,78.0,326.0,41.0,292.0
-2639499.999999999,14350750.0,66.0,331.0,43.0,274.0
-2639499.999999999,14450750.0,73.0,347.0,44.0,239.0
-2639499.999999999,14550750.0,74.0,328.0,51.0,274.0
-2639499.999999999,14650750.0,73.0,351.0,45.0,320.0
-2639499.999999999,14750750.0,78.0,375.0,48.0,359.0
-2639499.999999999,14850750.0,70.0,359.0,61.0,322.0
-2639499.999999999,14950750.0,77.0,387.0,37.0,338.0
-2639499.999999999,15050750.0,75.0,378.0,44.0,357.0
-2639499.999999999,15150750.0,77.0,361.0,43.0,372.0
-2639499.999999999,15250750.0,80.0,362.0,39.0,315.0
-2639499.999999999,15350750.0,80.0,330.0,31.0,285.0
-2639499.999999999,15450750.0,79.0,329.0,28.0,267.0
-2639499.999999999,15550750.0,79.0,364.0,36.0,334.0
-2639499.999999999,15650750.0,76.0,309.0,29.0,258.0
-2639499.999999999,15750750.0,68.0,317.0,25.0,253.0
-2639499.999999999,15850750.0,63.0,322.0,35.0,238.0
-2639499.999999999,15950750.0,70.0,308.0,36.0,264.0
-2639499.999999999,16050750.0,83.0,373.0,57.0,364.0
-2639499.999999999,16150750.0,68.0,299.0,56.0,251.0
-2639499.999999999,16250750.0,62.0,300.0,83.0,242.0
-2639499.999999999,16350750.0,76.0,346.0,121.0,334.0
-2639499.999999999,16450750.0,76.0,347.0,109.0,342.0
-2639499.999999999,16550750.0,66.0,317.0,138.0,217.0
-2639499.999999999,16650750.0,61.0,365.0,183.0,169.0
-2739499.999999999,-7649250.0,83.0,281.0,265.0,187.0
-2739499.999999999,-7549250.0,82.0,341.0,133.0,188.0
-2739499.999999999,-7449250.0,82.0,346.0,157.0,188.0
-2739499.999999999,-7349250.0,75.0,305.0,141.0,140.0
-2739499.999999999,-7249250.0,70.0,367.0,300.0,231.0
-2739499.999999999,-7149250.0,61.0,373.0,335.0,221.0
-2739499.999999999,-7049250.0,65.0,329.0,189.0,186.0
-2739499.999999999,-6949250.0,66.0,348.0,209.0,211.0
-2739499.999999999,-6849250.0,65.0,344.0,216.0,216.0
-2739499.999999999,-6749250.0,64.0,321.0,216.0,232.0
-2739499.999999999,-6649250.0,61.0,330.0,262.0,206.0
-2739499.999999999,-6549250.0,62.0,393.0,199.0,223.0
-2739499.999999999,-6449250.0,63.0,368.0,220.0,231.0
-2739499.999999999,-6349250.0,55.0,363.0,207.0,176.0
-2739499.999999999,-6249250.0,54.0,329.0,327.0,223.0
-2739499.999999999,-6149250.0,54.0,377.0,319.0,211.0
-2739499.999999999,-6049250.0,55.0,357.0,335.0,256.0
-2739499.999999999,-5949250.0,53.0,352.0,300.0,157.0
-2739499.999999999,-5849250.0,52.0,371.0,379.0,156.0
-2739499.999999999,-5749250.0,50.0,383.0,296.0,177.0
-2739499.999999999,-5649250.0,51.0,402.0,380.0,275.0
-2739499.999999999,-5549250.0,53.0,411.0,438.0,229.0
-2739499.999999999,-5449250.0,49.0,392.0,434.0,232.0
-2739499.999999999,1750750.0,84.0,294.0,152.0,178.0
-2739499.999999999,1850750.0,76.0,330.0,113.0,124.0
-2739499.999999999,1950750.0,86.0,325.0,54.0,122.0
-2739499.999999999,2050750.0,88.0,312.0,46.0,120.0
-2739499.999999999,2150750.0,85.0,310.0,64.0,142.0
-2739499.999999999,2250750.0,84.0,331.0,65.0,127.0
-2739499.999999999,2350750.0,76.0,297.0,62.0,109.0
-2739499.999999999,2450750.0,73.0,272.0,63.0,99.0
-2739499.999999999,2550750.0,71.0,312.0,74.0,75.0
-2739499.999999999,2650750.0,69.0,292.0,91.0,69.0
-2739499.999999999,2750750.0,67.0,258.0,89.0,78.0
-2739499.999999999,2850750.0,65.0,261.0,106.0,151.0
-2739499.999999999,2950750.0,65.0,299.0,161.0,176.0
-2739499.999999999,3050750.0,61.0,330.0,120.0,180.0
-2739499.999999999,3150750.0,71.0,284.0,121.0,225.0
-2739499.999999999,3250750.0,70.0,348.0,184.0,196.0
-2739499.999999999,3350750.0,62.0,320.0,138.0,175.0
-2739499.999999999,3450750.0,66.0,340.0,128.0,206.0
-2739499.999999999,3550750.0,65.0,319.0,140.0,185.0
-2739499.999999999,3650750.0,60.0,304.0,164.0,157.0
-2739499.999999999,3750750.0,59.0,297.0,238.0,132.0
-2739499.999999999,4650750.0,67.0,326.0,121.0,194.0
-2739499.999999999,4750750.0,66.0,347.0,105.0,175.0
-2739499.999999999,4850750.0,68.0,315.0,121.0,188.0
-2739499.999999999,4950750.0,59.0,353.0,209.0,175.0
-2739499.999999999,12950750.0,81.0,342.0,97.0,216.0
-2739499.999999999,13050750.0,80.0,320.0,88.0,224.0
